단지기본일련번호,면적일련번호,기준년월,KB일반가_만원,면적구분
32909,222875,201911,182500,59
32909,222875,201910,182500,59
32909,222875,201909,180000,59
32909,222875,201908,180000,59
32909,222875,201907,180000,59
32909,222875,201906,170000,59
32909,222875,201905,167500,59
32909,222875,201904,166250,59
32909,222875,201903,166250,59
32909,222875,201902,161250,59
32909,222875,201901,160000,59
32909,222875,202112,220000,59
32909,222875,202111,220000,59
32909,222875,202110,220000,59
32909,222875,202109,220000,59
32909,222875,202108,212500,59
32909,222875,202107,212500,59
32909,222875,202106,210000,59
32909,222875,202105,210000,59
32909,222875,202104,210000,59
32909,222875,202103,202500,59
32909,222875,202102,202500,59
32909,222875,202101,202500,59
32909,222875,202212,197500,59
32909,222875,202211,200000,59
32909,222875,202210,220000,59
32909,222875,202209,220000,59
32909,222875,202208,220000,59
32909,222875,202207,220000,59
32909,222875,202206,220000,59
32909,222875,202205,220000,59
32909,222875,202204,220000,59
32909,222875,202203,220000,59
32909,222875,202202,220000,59
32909,222875,202201,220000,59
32909,222875,202312,198000,59
32909,222875,202311,198000,59
32909,222875,202310,198000,59
32909,222875,202309,198000,59
32909,222875,202308,198000,59
32909,222875,202307,198000,59
32909,222875,202306,187500,59
32909,222875,202305,187500,59
32909,222875,202304,185000,59
32909,222875,202303,185000,59
32909,222875,202302,185000,59
32909,222875,202301,192500,59
32909,222875,202412,235000,59
32909,222875,202411,235000,59
32909,222875,202410,227500,59
32909,222875,202409,227500,59
32909,222875,202408,222500,59
32909,222875,202407,210000,59
32909,222875,202406,201500,59
32909,222875,202405,201500,59
32909,222875,202404,200000,59
32909,222875,202403,198000,59
32909,222875,202402,198000,59
32909,222875,202401,198000,59
32909,222875,202512,285000,59
32909,222875,202511,280000,59
32909,222875,202510,280000,59
32909,222875,202509,280000,59
32909,222875,202508,280000,59
32909,222875,202507,259000,59
32909,222875,202506,259000,59
32909,222875,202505,255000,59
32909,222875,202504,255000,59
32909,222875,202503,255000,59
32909,222875,202502,235000,59
32909,222875,202501,235000,59
32909,222875,202607,285000,59
32909,222875,202606,285000,59
32909,222875,202605,300000,59
32909,222875,202604,300000,59
32909,222875,202603,300000,59
32909,222875,202602,300000,59
32909,222875,202601,300000,59
14992,14752,201112,85750,59
14992,14752,201111,85750,59
14992,14752,201110,85750,59
14992,14752,201109,81500,59
14992,14752,201108,81500,59
14992,14752,201107,81500,59
14992,14752,201106,81500,59
14992,14752,201105,81500,59
14992,14752,201104,80000,59
14992,14752,201103,80000,59
14992,14752,201102,80000,59
14992,14752,201101,80000,59
14992,14752,200812,73750,59
14992,14752,200811,73750,59
14992,14752,200810,73750,59
14992,14752,200809,73750,59
14992,14752,200808,73750,59
14992,14752,200807,73750,59
14992,14752,200806,73750,59
14992,14752,200805,73750,59
14992,14752,200804,73750,59
14992,14752,200803,73750,59
14992,14752,200802,73750,59
14992,14752,200801,73750,59
14992,14752,201312,82500,59
14992,14752,201311,82500,59
14992,14752,201310,82500,59
14992,14752,201309,82500,59
14992,14752,201308,82500,59
14992,14752,201307,82500,59
14992,14752,201306,82500,59
14992,14752,201305,82500,59
14992,14752,201304,82500,59
14992,14752,201303,85000,59
14992,14752,201302,85000,59
14992,14752,201301,85000,59
14992,14752,201212,85000,59
14992,14752,201211,85000,59
14992,14752,201210,85000,59
14992,14752,201209,85000,59
14992,14752,201208,85000,59
14992,14752,201207,85000,59
14992,14752,201206,85000,59
14992,14752,201205,85000,59
14992,14752,201204,85000,59
14992,14752,201203,85750,59
14992,14752,201202,85750,59
14992,14752,201201,85750,59
14992,14752,200912,79000,59
14992,14752,200911,79000,59
14992,14752,200910,79000,59
14992,14752,200909,79000,59
14992,14752,200908,79000,59
14992,14752,200907,75000,59
14992,14752,200906,73500,59
14992,14752,200905,73500,59
14992,14752,200904,73500,59
14992,14752,200903,73500,59
14992,14752,200902,73500,59
14992,14752,200901,73750,59
14992,14752,201012,79000,59
14992,14752,201011,79000,59
14992,14752,201010,79000,59
14992,14752,201009,79000,59
14992,14752,201008,79000,59
14992,14752,201007,79000,59
14992,14752,201006,79000,59
14992,14752,201005,79000,59
14992,14752,201004,79000,59
14992,14752,201003,79000,59
14992,14752,201002,79000,59
14992,14752,201001,79000,59
14992,14752,201612,97500,59
14992,14752,201611,97500,59
14992,14752,201610,97500,59
14992,14752,201609,95000,59
14992,14752,201608,92000,59
14992,14752,201607,91500,59
14992,14752,201606,91500,59
14992,14752,201605,90500,59
14992,14752,201604,90500,59
14992,14752,201603,90500,59
14992,14752,201602,90500,59
14992,14752,201601,90500,59
14992,14752,201512,90500,59
14992,14752,201511,90500,59
14992,14752,201510,89000,59
14992,14752,201509,86000,59
14992,14752,201508,86000,59
14992,14752,201507,86000,59
14992,14752,201506,85500,59
14992,14752,201505,85500,59
14992,14752,201504,85500,59
14992,14752,201503,84500,59
14992,14752,201502,84500,59
14992,14752,201501,84000,59
14992,14752,201412,84000,59
14992,14752,201411,84000,59
14992,14752,201410,83000,59
14992,14752,201409,83000,59
14992,14752,201408,82000,59
14992,14752,201407,82000,59
14992,14752,201406,82000,59
14992,14752,201405,82000,59
14992,14752,201404,82000,59
14992,14752,201403,82000,59
14992,14752,201402,81500,59
14992,14752,201401,82500,59
14992,14752,202012,202500,59
14992,14752,202011,200000,59
14992,14752,202010,195000,59
14992,14752,202009,192500,59
14992,14752,202008,192500,59
14992,14752,202007,187500,59
14992,14752,202006,185000,59
14992,14752,202005,182500,59
14992,14752,202004,182500,59
14992,14752,202003,182500,59
14992,14752,202002,182500,59
14992,14752,202001,182500,59
14992,14752,201912,185000,59
14992,14752,201911,180000,59
14992,14752,201910,177500,59
14992,14752,201909,172500,59
14992,14752,201908,172500,59
14992,14752,201907,165000,59
14992,14752,201906,160000,59
14992,14752,201905,159000,59
14992,14752,201904,159000,59
14992,14752,201903,162500,59
14992,14752,201902,165000,59
14992,14752,201901,165000,59
14992,14752,202112,227500,59
14992,14752,202111,232500,59
14992,14752,202110,227500,59
14992,14752,202109,227500,59
14992,14752,202108,227500,59
14992,14752,202107,220000,59
14992,14752,202106,207500,59
14992,14752,202105,207500,59
14992,14752,202104,207500,59
14992,14752,202103,205000,59
14992,14752,202102,205000,59
14992,14752,202101,205000,59
14992,14752,202212,222500,59
14992,14752,202211,222500,59
14992,14752,202210,222500,59
14992,14752,202209,225000,59
14992,14752,202208,227500,59
14992,14752,202207,227500,59
14992,14752,202206,227500,59
14992,14752,202205,227500,59
14992,14752,202204,227500,59
14992,14752,202203,227500,59
14992,14752,202202,227500,59
14992,14752,202201,227500,59
14992,14752,202412,255000,59
14992,14752,202411,252500,59
14992,14752,202410,252500,59
14992,14752,202409,230000,59
14992,14752,202408,230000,59
14992,14752,202407,230000,59
14992,14752,202406,212500,59
14992,14752,202405,212500,59
14992,14752,202404,212500,59
14992,14752,202403,212500,59
14992,14752,202402,212500,59
14992,14752,202401,212500,59
14992,14752,202312,212500,59
14992,14752,202311,210000,59
14992,14752,202310,210000,59
14992,14752,202309,210000,59
14992,14752,202308,205000,59
14992,14752,202307,205000,59
14992,14752,202306,205000,59
14992,14752,202305,205000,59
14992,14752,202304,205000,59
14992,14752,202303,205000,59
14992,14752,202302,205000,59
14992,14752,202301,212500,59
14992,14752,202607,305000,59
14992,14752,202606,305000,59
14992,14752,202605,305000,59
14992,14752,202604,310000,59
14992,14752,202603,310000,59
14992,14752,202602,310000,59
14992,14752,202601,310000,59
14992,14752,202512,310000,59
14992,14752,202511,310000,59
14992,14752,202510,310000,59
14992,14752,202509,295000,59
14992,14752,202508,295000,59
14992,14752,202507,295000,59
14992,14752,202506,290000,59
14992,14752,202505,277500,59
14992,14752,202504,277500,59
14992,14752,202503,272500,59
14992,14752,202502,255000,59
14992,14752,202501,255000,59
14992,14752,201712,129750,59
14992,14752,201711,127250,59
14992,14752,201710,112500,59
14992,14752,201709,112500,59
14992,14752,201708,112500,59
14992,14752,201707,112500,59
14992,14752,201706,102500,59
14992,14752,201705,102500,59
14992,14752,201704,101500,59
14992,14752,201703,101500,59
14992,14752,201702,101500,59
14992,14752,201701,99000,59
14992,14752,201812,165000,59
14992,14752,201811,167500,59
14992,14752,201810,167500,59
14992,14752,201809,162500,59
14992,14752,201808,160000,59
14992,14752,201807,152500,59
14992,14752,201806,147500,59
14992,14752,201805,147500,59
14992,14752,201804,145000,59
14992,14752,201803,140000,59
14992,14752,201802,140000,59
14992,14752,201801,129750,59
31920,114919,201812,172500,59
31920,114919,201811,172500,59
31920,114919,201810,172500,59
31920,114919,201809,172500,59
31920,114919,201808,172500,59
31920,114919,201807,170000,59
31920,114919,201806,170000,59
31920,114919,201805,170000,59
31920,114919,201804,170000,59
31920,114919,201803,170000,59
31920,114919,202012,190000,59
31920,114919,202011,187500,59
31920,114919,202010,179000,59
31920,114919,202009,179000,59
31920,114919,202008,179000,59
31920,114919,202007,179000,59
31920,114919,202006,179000,59
31920,114919,202005,179000,59
31920,114919,202004,179000,59
31920,114919,202003,179000,59
31920,114919,202002,179000,59
31920,114919,202001,179000,59
31920,114919,202112,190000,59
31920,114919,202111,190000,59
31920,114919,202110,190000,59
31920,114919,202109,190000,59
31920,114919,202108,190000,59
31920,114919,202107,190000,59
31920,114919,202106,190000,59
31920,114919,202105,190000,59
31920,114919,202104,190000,59
31920,114919,202103,190000,59
31920,114919,202102,190000,59
31920,114919,202101,190000,59
31920,114919,201912,179000,59
31920,114919,201911,176500,59
31920,114919,201910,175000,59
31920,114919,201909,175000,59
31920,114919,201908,175000,59
31920,114919,201907,175000,59
31920,114919,201906,175000,59
31920,114919,201905,175000,59
31920,114919,201904,175000,59
31920,114919,201903,175000,59
31920,114919,201902,175000,59
31920,114919,201901,172500,59
31920,114919,202212,190000,59
31920,114919,202211,190000,59
31920,114919,202210,190000,59
31920,114919,202209,190000,59
31920,114919,202208,190000,59
31920,114919,202207,190000,59
31920,114919,202206,190000,59
31920,114919,202205,190000,59
31920,114919,202204,190000,59
31920,114919,202203,190000,59
31920,114919,202202,190000,59
31920,114919,202201,190000,59
31920,114919,202412,237500,59
31920,114919,202411,237500,59
31920,114919,202410,237500,59
31920,114919,202409,237500,59
31920,114919,202408,237500,59
31920,114919,202407,215000,59
31920,114919,202406,215000,59
31920,114919,202405,215000,59
31920,114919,202404,215000,59
31920,114919,202403,215000,59
31920,114919,202402,215000,59
31920,114919,202401,205000,59
31920,114919,202312,205000,59
31920,114919,202311,205000,59
31920,114919,202310,205000,59
31920,114919,202309,205000,59
31920,114919,202308,205000,59
31920,114919,202307,205000,59
31920,114919,202306,205000,59
31920,114919,202305,200000,59
31920,114919,202304,190000,59
31920,114919,202303,190000,59
31920,114919,202302,190000,59
31920,114919,202301,190000,59
31920,114919,202607,286000,59
31920,114919,202606,286000,59
31920,114919,202605,282500,59
31920,114919,202604,272500,59
31920,114919,202603,270000,59
31920,114919,202602,270000,59
31920,114919,202601,270000,59
31920,114919,202512,270000,59
31920,114919,202511,270000,59
31920,114919,202510,270000,59
31920,114919,202509,270000,59
31920,114919,202508,270000,59
31920,114919,202507,270000,59
31920,114919,202506,270000,59
31920,114919,202505,242500,59
31920,114919,202504,242500,59
31920,114919,202503,237500,59
31920,114919,202502,237500,59
31920,114919,202501,237500,59
31983,77084,201812,175000,59
31983,77084,201811,175000,59
31983,77084,201810,175000,59
31983,77084,201809,175000,59
31983,77084,201808,175000,59
31983,77084,201807,175000,59
31983,77084,201912,190000,59
31983,77084,201911,190000,59
31983,77084,201910,190000,59
31983,77084,201909,182500,59
31983,77084,201908,180000,59
31983,77084,201907,180000,59
31983,77084,201906,180000,59
31983,77084,201905,175000,59
31983,77084,201904,175000,59
31983,77084,201903,175000,59
31983,77084,201902,175000,59
31983,77084,201901,175000,59
31983,77084,202012,217500,59
31983,77084,202011,217500,59
31983,77084,202010,205000,59
31983,77084,202009,205000,59
31983,77084,202008,205000,59
31983,77084,202007,205000,59
31983,77084,202006,192500,59
31983,77084,202005,192500,59
31983,77084,202004,192500,59
31983,77084,202003,192500,59
31983,77084,202002,190000,59
31983,77084,202001,190000,59
31983,77084,202112,262500,59
31983,77084,202111,260000,59
31983,77084,202110,240000,59
31983,77084,202109,240000,59
31983,77084,202108,240000,59
31983,77084,202107,235000,59
31983,77084,202106,235000,59
31983,77084,202105,225000,59
31983,77084,202104,225000,59
31983,77084,202103,225000,59
31983,77084,202102,220000,59
31983,77084,202101,220000,59
31983,77084,202212,257500,59
31983,77084,202211,262500,59
31983,77084,202210,262500,59
31983,77084,202209,262500,59
31983,77084,202208,262500,59
31983,77084,202207,262500,59
31983,77084,202206,262500,59
31983,77084,202205,262500,59
31983,77084,202204,262500,59
31983,77084,202203,262500,59
31983,77084,202202,262500,59
31983,77084,202201,262500,59
31983,77084,202512,305000,59
31983,77084,202511,302500,59
31983,77084,202510,287500,59
31983,77084,202509,287500,59
31983,77084,202508,287500,59
31983,77084,202507,285000,59
31983,77084,202506,272500,59
31983,77084,202505,272500,59
31983,77084,202504,272500,59
31983,77084,202503,270000,59
31983,77084,202502,255000,59
31983,77084,202501,255000,59
31983,77084,202412,255000,59
31983,77084,202411,255000,59
31983,77084,202410,255000,59
31983,77084,202409,255000,59
31983,77084,202408,255000,59
31983,77084,202407,245000,59
31983,77084,202406,242500,59
31983,77084,202405,235000,59
31983,77084,202404,235000,59
31983,77084,202403,235000,59
31983,77084,202402,235000,59
31983,77084,202401,235000,59
31983,77084,202312,235000,59
31983,77084,202311,235000,59
31983,77084,202310,237500,59
31983,77084,202309,237500,59
31983,77084,202308,237500,59
31983,77084,202307,237500,59
31983,77084,202306,237500,59
31983,77084,202305,242500,59
31983,77084,202304,245000,59
31983,77084,202303,245000,59
31983,77084,202302,245000,59
31983,77084,202301,250000,59
31983,77084,202607,310000,59
31983,77084,202606,310000,59
31983,77084,202605,305000,59
31983,77084,202604,305000,59
31983,77084,202603,305000,59
31983,77084,202602,305000,59
31983,77084,202601,305000,59
31983,114965,201812,175000,59
31983,114965,201811,175000,59
31983,114965,201810,175000,59
31983,114965,201809,175000,59
31983,114965,201808,175000,59
31983,114965,201807,175000,59
31983,114965,201912,190000,59
31983,114965,201911,190000,59
31983,114965,201910,190000,59
31983,114965,201909,182500,59
31983,114965,201908,180000,59
31983,114965,201907,180000,59
31983,114965,201906,180000,59
31983,114965,201905,175000,59
31983,114965,201904,175000,59
31983,114965,201903,175000,59
31983,114965,201902,175000,59
31983,114965,201901,175000,59
31983,114965,202012,217500,59
31983,114965,202011,217500,59
31983,114965,202010,205000,59
31983,114965,202009,205000,59
31983,114965,202008,205000,59
31983,114965,202007,205000,59
31983,114965,202006,192500,59
31983,114965,202005,192500,59
