start_year,strategy,date,actual_withdrawal_krw,tax_paid_krw,ending_balance_krw
2003,세전 기준,2005-08-31,4000000.0,0.0,345593449.310154
2003,세전 기준,2005-09-30,4000000.0,0.0,346993832.86782455
2003,세전 기준,2005-10-31,4000000.0,0.0,338166303.62933534
2003,세전 기준,2005-11-30,4000000.0,0.0,352687757.40044403
2003,세전 기준,2005-12-31,4000000.0,0.0,333273366.38294303
2003,세전 기준,2006-01-31,4000000.0,0.0,324861484.8653161
2003,세전 기준,2006-02-28,4000000.0,0.0,317878632.6000097
2003,세전 기준,2006-03-31,4000000.0,0.0,320692709.47258776
2003,세전 기준,2006-04-30,4000000.0,0.0,306656970.1542107
2003,세전 기준,2006-05-31,4000000.0,0.0,281208692.5059656
2003,세전 기준,2006-06-30,4000000.0,0.0,277987029.7704569
2003,세전 기준,2006-07-31,4000000.0,0.0,263807766.18789053
2003,세전 기준,2006-08-31,4000000.0,0.0,274188285.8728771
2003,세전 기준,2006-09-30,4000000.0,0.0,278401816.99544185
2003,세전 기준,2006-10-31,4000000.0,0.0,286448371.50849605
2003,세전 기준,2006-11-30,4000000.0,0.0,288119456.7265783
2003,세전 기준,2006-12-31,4000000.0,0.0,279010823.54475564
2003,세전 기준,2007-01-31,4000000.0,0.0,284263318.9821103
2003,세전 기준,2007-02-28,4000000.0,0.0,275876170.7353978
2003,세전 기준,2007-03-31,4000000.0,0.0,272970954.97266585
2003,세전 기준,2007-04-30,4000000.0,0.0,281116157.98071873
2003,세전 기준,2007-05-31,4000000.0,0.0,284863825.44959736
2003,세전 기준,2007-06-30,4000000.0,0.0,280747460.6269782
2003,세전 기준,2007-07-31,4000000.0,0.0,275240717.6686217
2003,세전 기준,2007-08-31,4000000.0,0.0,284882333.2890911
2003,세전 기준,2007-09-30,4000000.0,0.0,288013876.8227475
2003,세전 기준,2007-10-31,4000000.0,0.0,300784665.2091042
2003,세전 기준,2007-11-30,4000000.0,0.0,281947775.66619456
2003,세전 기준,2007-12-31,4000000.0,0.0,282305280.35282236
2003,세전 기준,2008-01-31,4000000.0,0.0,246759563.75949115
2003,세전 기준,2008-02-29,4000000.0,0.0,230690566.01893583
2003,세전 기준,2008-03-31,4000000.0,0.0,242426211.97727507
2003,세전 기준,2008-04-30,4000000.0,0.0,262120937.3932506
2003,세전 기준,2008-05-31,4000000.0,0.0,280159948.23439395
2003,세전 기준,2008-06-30,4000000.0,0.0,253728001.12958118
2003,세전 기준,2008-07-31,4000000.0,0.0,242745835.82434955
2003,세전 기준,2008-08-31,4000000.0,0.0,261139101.16717708
2003,세전 기준,2008-09-30,4000000.0,0.0,240210234.6444922
2003,세전 기준,2008-10-31,4000000.0,0.0,211030299.11278954
2003,세전 기준,2008-11-30,4000000.0,0.0,210702710.8546817
2003,세전 기준,2008-12-31,4000000.0,0.0,181260609.4998295
2003,세전 기준,2009-01-31,4000000.0,0.0,189676839.13875866
2003,세전 기준,2009-02-28,4000000.0,0.0,195586597.31984568
2003,세전 기준,2009-03-31,4000000.0,0.0,189171508.72758073
2003,세전 기준,2009-04-30,4000000.0,0.0,195025690.756126
2003,세전 기준,2009-05-31,4000000.0,0.0,192870462.6845921
2003,세전 기준,2009-06-30,4000000.0,0.0,198460819.01048866
2003,세전 기준,2009-07-31,4000000.0,0.0,202539059.12014014
2003,세전 기준,2009-08-31,4000000.0,0.0,205855143.16876596
2003,세전 기준,2009-09-30,4000000.0,0.0,200760513.07897508
2003,세전 기준,2009-10-31,4000000.0,0.0,191790396.65925425
2003,세전 기준,2009-11-30,4000000.0,0.0,196927599.13299718
2003,세전 기준,2009-12-31,4000000.0,0.0,203039875.0600597
2003,세전 기준,2010-01-31,4000000.0,0.0,185095437.11366734
2003,세전 기준,2010-02-28,4000000.0,0.0,189667194.77822778
2003,세전 기준,2010-03-31,4000000.0,0.0,195391988.17681006
2003,세전 기준,2010-04-30,4000000.0,0.0,191676527.73667312
2003,세전 기준,2010-05-31,4000000.0,0.0,187364953.15316713
2003,세전 기준,2010-06-30,4000000.0,0.0,176054698.88141567
2003,세전 기준,2010-07-31,4000000.0,0.0,178824055.07709718
2003,세전 기준,2010-08-31,4000000.0,0.0,167947068.40539905
2003,세전 기준,2010-09-30,4000000.0,0.0,176884267.6297927
2003,세전 기준,2010-10-31,4000000.0,0.0,181438798.75201693
2003,세전 기준,2010-11-30,4000000.0,0.0,182475778.26881987
2003,세전 기준,2010-12-31,4000000.0,0.0,182762397.8759363
2003,세전 기준,2011-01-31,4000000.0,0.0,182018937.46257013
2003,세전 기준,2011-02-28,4000000.0,0.0,184543863.29377314
2003,세전 기준,2011-03-31,4000000.0,0.0,175392211.5150742
2003,세전 기준,2011-04-30,4000000.0,0.0,171687336.23304862
2003,세전 기준,2011-05-31,4000000.0,0.0,167118813.0008475
2003,세전 기준,2011-06-30,4000000.0,0.0,157956794.1531909
2003,세전 기준,2011-07-31,4000000.0,0.0,154734677.5982952
2003,세전 기준,2011-08-31,4000000.0,0.0,144270956.531254
2003,세전 기준,2011-09-30,4000000.0,0.0,148945388.74295712
2003,세전 기준,2011-10-31,4000000.0,0.0,150851358.7291076
2003,세전 기준,2011-11-30,4000000.0,0.0,146486499.34770647
2003,세전 기준,2011-12-31,4000000.0,0.0,143942834.41490513
2003,세전 기준,2012-01-31,4000000.0,0.0,147642073.33736378
2003,세전 기준,2012-02-29,4000000.0,0.0,151905805.97118378
2003,세전 기준,2012-03-31,4000000.0,0.0,157624570.08404088
2003,세전 기준,2012-04-30,4000000.0,0.0,151595160.42154917
2003,세전 기준,2012-05-31,4000000.0,0.0,143151696.66506785
2003,세전 기준,2012-06-30,4000000.0,0.0,139454594.93768734
2003,세전 기준,2012-07-31,4000000.0,0.0,135500345.83665016
2003,세전 기준,2012-08-31,4000000.0,0.0,138895777.36560237
2003,세전 기준,2012-09-30,4000000.0,0.0,133410483.96967788
2003,세전 기준,2012-10-31,4000000.0,0.0,119974641.13572727
2003,세전 기준,2012-11-30,4000000.0,0.0,116606043.31380814
2003,세전 기준,2012-12-31,4000000.0,0.0,110075594.42495728
2003,미국계좌,2002-12-31,0.0,0.0,400000000.0
2003,미국계좌,2003-01-31,4000000.0,0.0,395495518.8366375
2003,미국계좌,2003-02-28,4000000.0,0.0,395122629.66220826
2003,미국계좌,2003-03-31,4000000.0,0.0,396545945.44802314
2003,미국계좌,2003-04-30,4000000.0,0.0,400411080.4032104
2003,미국계좌,2003-05-31,4000000.0,0.0,411118695.5280882
2003,미국계좌,2003-06-30,4000000.0,0.0,405671635.4887502
2003,미국계좌,2003-07-31,4000000.0,0.0,414414892.9380013
2003,미국계좌,2003-08-31,4000000.0,0.0,424220240.6125808
2003,미국계좌,2003-09-30,4000000.0,0.0,402571790.122522
2003,미국계좌,2003-10-31,4000000.0,0.0,442092345.2638265
2003,미국계좌,2003-11-30,4000000.0,0.0,447402399.9997659
2003,미국계좌,2003-12-31,4000000.0,0.0,453364656.4082034
2003,미국계좌,2004-01-31,4000000.0,0.0,449988783.4732181
2003,미국계좌,2004-02-29,4000000.0,0.0,441810101.7767798
2003,미국계좌,2004-03-31,4000000.0,0.0,417128500.31958663
2003,미국계좌,2004-04-30,4000000.0,0.0,410168367.5678895
2003,미국계좌,2004-05-31,4000000.0,0.0,424006626.67900026
2003,미국계좌,2004-06-30,4000000.0,0.0,430429556.28669405
2003,미국계좌,2004-07-31,4000000.0,65723.2935081491,398678306.4830727
2003,미국계좌,2004-08-31,4000000.0,114761.3368195179,378641596.96628094
2003,미국계좌,2004-09-30,4000000.0,140843.56420041434,386966477.80276716
2003,미국계좌,2004-10-31,4000000.0,157242.06082301843,390903012.7179787
2003,미국계좌,2004-11-30,3999999.9999999995,150911.5452412565,383628589.5338669
2003,미국계좌,2004-12-31,4000000.0,164594.09056642524,386193731.08311373
2003,미국계좌,2005-01-31,4000000.0,0.0,354930897.1668337
2003,미국계좌,2005-02-28,4000000.0,0.0,340279228.6150902
2003,미국계좌,2005-03-31,4000000.0,0.0,335197005.74237746
2003,미국계좌,2005-04-30,4000000.0,0.0,310813300.51620144
2003,미국계좌,2005-05-31,4000000.0,0.0,337073284.8000284
2003,미국계좌,2005-06-30,4000000.0,0.0,331432316.13262314
2003,미국계좌,2005-07-31,4000000.0,0.0,349905675.9316284
2003,미국계좌,2005-08-31,4000000.0,0.0,344797492.9937067
2003,미국계좌,2005-09-30,4000000.0,0.0,346185438.61480016
2003,미국계좌,2005-10-31,4000000.0,0.0,337369156.10902804
2003,미국계좌,2005-11-30,4000000.0,163238.98943942678,351683710.91988516
2003,미국계좌,2005-12-31,4000000.0,157519.66344104707,332155682.58168477
2003,미국계좌,2006-01-31,4000000.0,0.0,323758596.9913737
2003,미국계좌,2006-02-28,4000000.0,0.0,316785871.35463494
2003,미국계좌,2006-03-31,4000000.0,0.0,319576523.69229406
2003,미국계좌,2006-04-30,4000000.0,0.0,305575714.22792065
2003,미국계좌,2006-05-31,4000000.0,0.0,280203062.0490859
2003,미국계좌,2006-06-30,4000000.0,0.0,276978615.9015428
2003,미국계좌,2006-07-31,4000000.0,0.0,262836278.18051916
2003,미국계좌,2006-08-31,4000000.0,0.0,273163840.73457813
2003,미국계좌,2006-09-30,4000000.0,0.0,277346683.7772346
2003,미국계좌,2006-10-31,4000000.0,0.0,285347582.2670313
2003,미국계좌,2006-11-30,4000000.0,133103.42930998755,286863770.7058794
2003,미국계좌,2006-12-31,4000000.0000000005,146838.04927088806,277630563.9873744
2003,미국계좌,2007-01-31,4000000.0,0.0,282837287.5614917
2003,미국계좌,2007-02-28,4000000.0,0.0,274472147.821783
2003,미국계좌,2007-03-31,4000000.0,0.0,271561360.3485604
2003,미국계좌,2007-04-30,4000000.0,0.0,279643846.74681675
2003,미국계좌,2007-05-31,4000000.0,0.0,283350936.76211566
2003,미국계좌,2007-06-30,4000000.0,0.0,279235189.9436375
2003,미국계좌,2007-07-31,3999999.9999999995,188750.59614771872,273547812.59149593
2003,미국계좌,2007-08-31,4000000.0,249048.7291730604,282856474.88997
2003,미국계좌,2007-09-30,4000000.0,266913.3839200167,285670391.1284591
2003,미국계좌,2007-10-31,4000000.0,306714.1387461636,297998006.3168779
2003,미국계좌,2007-11-30,4000000.0,271212.79713615315,279027362.2815931
2003,미국계좌,2007-12-31,4000000.0,282104.0355857733,279057627.9249897
2003,미국계좌,2008-01-31,4000000.0,0.0,243874814.65020078
2003,미국계좌,2008-02-29,4000000.0,0.0,227946909.84218132
2003,미국계좌,2008-03-31,4000000.0,0.0,239495408.1291881
2003,미국계좌,2008-04-30,4000000.0,0.0,258903676.92868593
2003,미국계좌,2008-05-31,4000000.0,0.0,276672181.95307744
2003,미국계좌,2008-06-30,4000000.0,270047.8645321585,250249446.7038656
2003,미국계좌,2008-07-31,4000000.0,253441.55627566786,239109563.77474046
2003,미국계좌,2008-08-31,3999999.9999999995,315615.97579843603,256851767.61460295
2003,미국계좌,2008-09-30,4000000.0,268727.2898112314,235932108.807341
2003,미국계좌,2008-10-31,4000000.0,186563.22744045674,207014062.76685667
2003,미국계좌,2008-11-30,4000000.0,199753.62970053416,206416829.14512658
2003,미국계좌,2008-12-31,4000000.0,97865.99619078817,177394376.90533724
2003,미국계좌,2009-01-31,4000000.0,0.0,185545772.2161507
2003,미국계좌,2009-02-28,4000000.0,0.0,191239700.80824408
2003,미국계좌,2009-03-31,4000000.0,0.0,184878287.36714378
2003,미국계좌,2009-04-30,4000000.0,0.0,190508830.09049374
2003,미국계좌,2009-05-31,4000000.0,0.0,188310876.47993755
2003,미국계좌,2009-06-30,4000000.0,75996.90714980167,193598513.48721382
2003,미국계좌,2009-07-31,4000000.0,290824.2599590506,197188011.82502988
2003,미국계좌,2009-08-31,4000000.0000000005,315390.3932957842,199995415.7913031
2003,미국계좌,2009-09-30,3999999.9999999995,311736.97320852015,194620207.6967249
2003,미국계좌,2009-10-31,4000000.0000000005,294380.9745687661,185507722.4293938
2003,미국계좌,2009-11-30,4000000.0000000005,326370.3996520924,190019237.81445986
2003,미국계좌,2009-12-31,3999999.9999999995,359664.51337500795,195417103.3410068
2003,미국계좌,2010-01-31,4000000.0,0.0,177996184.56632593
2003,미국계좌,2010-02-28,4000000.0,0.0,182239176.30675417
2003,미국계좌,2010-03-31,4000000.0,0.0,187583113.41081282
2003,미국계좌,2010-04-30,4000000.0,210046.01983689243,183646235.27787697
2003,미국계좌,2010-05-31,3999999.9999999995,375181.16242482926,178972532.95615947
2003,미국계좌,2010-06-30,4000000.0000000005,349252.14737224905,167640466.24527913
2003,미국계좌,2010-07-31,4000000.0,373851.51367403404,169712441.14825073
2003,미국계좌,2010-08-31,4000000.0,348269.80917411187,158837587.45585862
2003,미국계좌,2010-09-30,4000000.0,396088.6574224558,166676981.87503406
2003,미국계좌,2010-10-31,3999999.9999999995,425232.4780535265,170312632.63953426
2003,미국계좌,2010-11-30,3999999.9999999995,441678.7680037518,170599056.39402688
2003,미국계좌,2010-12-31,3999999.9999999995,455368.69026620354,170151305.95880857
2003,미국계좌,2011-01-31,4000000.0,0.0,169183135.64594388
2003,미국계좌,2011-02-28,4000000.0,0.0,171247929.93256667
2003,미국계좌,2011-03-31,4000000.0000000005,190442.4708163509,162276999.57616156
2003,미국계좌,2011-04-30,3999999.9999999995,470565.4035329357,158079490.50346538
2003,미국계좌,2011-05-31,4000000.0,468661.47534607083,153087366.6408659
2003,미국계좌,2011-06-30,4000000.0000000005,450418.34303583717,143908337.21121195
2003,미국계좌,2011-07-31,3999999.9999999995,453302.7241384074,140163734.0636206
2003,미국계좌,2011-08-31,4000000.0000000005,427898.85913207725,129880785.16163908
2003,미국계좌,2011-09-30,4000000.0,462461.087656904,133227533.17313552
2003,미국계좌,2011-10-31,3999999.9999999995,484665.9565838961,134025594.11994901
2003,미국계좌,2011-11-30,4000000.0000000005,483301.89003109786,129218128.78999601
2003,미국계좌,2011-12-31,4000000.0,488858.7887907371,126013926.90209813
2003,미국계좌,2012-01-31,4000000.0,0.0,128754181.35602897
2003,미국계좌,2012-02-29,4000000.0,0.0,131960732.3489926
2003,미국계좌,2012-03-31,4000000.0,392834.899680567,136010597.98771688
2003,미국계좌,2012-04-30,3999999.9999999995,570989.2956712159,129688478.00467645
2003,미국계좌,2012-05-31,4000000.0,556040.6441733642,121331088.75514817
2003,미국계좌,2012-06-30,4000000.0,557114.2077129942,117030702.04738903
2003,미국계좌,2012-07-31,4000000.0,557280.6524201224,112511815.68256705
2003,미국계좌,2012-08-31,4000000.0,583690.9152422713,114068872.40852717
2003,미국계좌,2012-09-30,4000000.0000000005,578436.1493257635,108270631.40924563
2003,미국계좌,2012-10-31,4000000.0,541380.826351907,96071496.62599751
2003,미국계좌,2012-11-30,3999999.9999999995,544103.075571447,92032998.33196084
2003,미국계좌,2012-12-31,4000000.0,532651.0986681107,85503154.01973014
2003,절세계좌,2002-12-31,0.0,0.0,400000000.0
2003,절세계좌,2003-01-31,4000000.0,0.0,395495518.8366375
2003,절세계좌,2003-02-28,4000000.0,0.0,395122629.6622082
2003,절세계좌,2003-03-31,4000000.0,0.0,396545945.4480231
2003,절세계좌,2003-04-30,4000000.0,0.0,400189338.7923777
2003,절세계좌,2003-05-31,4000000.0,0.0,410236457.41670513
2003,절세계좌,2003-06-30,4000000.0,0.0,404870054.51306796
2003,절세계좌,2003-07-31,4000000.0,0.0,412799232.7725361
2003,절세계좌,2003-08-31,4000000.0,0.0,421639101.6130452
2003,절세계좌,2003-09-30,4000000.0,0.0,401307577.73781306
2003,절세계좌,2003-10-31,4000000.0,133380.59783080764,437738319.3664257
2003,절세계좌,2003-11-30,3999999.9999999995,300983.23999446846,442206438.90284926
2003,절세계좌,2003-12-31,4000000.0,198119.93239953465,447854877.5267171
2003,절세계좌,2004-01-31,4000000.0,33087.46328922371,444141580.0148286
2003,절세계좌,2004-02-29,4000000.0,27537.983442461707,435989658.58184713
2003,절세계좌,2004-03-31,4000000.0,0.0,411580518.2702406
2003,절세계좌,2004-04-30,4000000.0,0.0,404659756.51179266
2003,절세계좌,2004-05-31,4000000.0,20049.58602557009,418238396.04774463
2003,절세계좌,2004-06-30,4000000.0,32610.614880992838,424486920.4127201
2003,절세계좌,2004-07-31,4000000.0,0.0,393183628.34869885
2003,절세계좌,2004-08-31,4000000.0,0.0,373481120.20120007
2003,절세계좌,2004-09-30,4000000.0,0.0,381776950.21720994
2003,절세계좌,2004-10-31,3999999.9999999995,12891.592914172268,385749291.62740797
2003,절세계좌,2004-11-30,4000000.0,7652.084115010777,378659308.7275068
2003,절세계좌,2004-12-31,4000000.0,18973.708938145042,381282897.9422206
2003,절세계좌,2005-01-31,4000000.0,0.0,350366737.77420485
2003,절세계좌,2005-02-28,4000000.0,0.0,335852042.1190327
2003,절세계좌,2005-03-31,4000000.0,0.0,330783899.45482206
2003,절세계좌,2005-04-30,4000000.0,0.0,306668560.16317475
2003,절세계좌,2005-05-31,4000000.0,0.0,332525023.17640346
2003,절세계좌,2005-06-30,4000000.0,0.0,326906196.7408276
2003,절세계좌,2005-07-31,4000000.0,8580.46747605131,345064074.4679147
2003,절세계좌,2005-08-31,4000000.0,6502.937902583814,339964722.3820326
2003,절세계좌,2005-09-30,4000000.0,16615.9742570857,341260533.19307685
2003,절세계좌,2005-10-31,4000000.0,7482.913381175359,332505285.2018088
2003,절세계좌,2005-11-30,3999999.9999999995,41784.39633020503,346674899.1690038
2003,절세계좌,2005-12-31,4000000.0,13121.301110218612,327510181.761663
2003,절세계좌,2006-01-31,4000000.0,4248.114638630399,319170345.3177468
2003,절세계좌,2006-02-28,4000000.0,0.0,312239748.6422303
2003,절세계좌,2006-03-31,4000000.0,0.0,314932949.8571727
2003,절세계좌,2006-04-30,4000000.0,0.0,301077456.12695354
2003,절세계좌,2006-05-31,4000000.0,0.0,276019422.22871584
2003,절세계좌,2006-06-30,4000000.0,0.0,272783396.48615956
2003,절세계좌,2006-07-31,4000000.0,0.0,258794678.32159925
2003,절세계좌,2006-08-31,4000000.0,0.0,268901927.7773371
2003,절세계좌,2006-09-30,4000000.0,0.0,272957101.7818925
2003,절세계좌,2006-10-31,4000000.0,0.0,280768061.35761493
2003,절세계좌,2006-11-30,3999999.9999999995,34685.2163084763,282292002.9685061
2003,절세계좌,2006-12-31,4000000.0,58777.85210114224,273227918.2561444
2003,절세계좌,2007-01-31,4000000.0,69981.20808687563,278218661.054764
2003,절세계좌,2007-02-28,4000000.0,64677.76961943226,269860124.635285
2003,절세계좌,2007-03-31,4000000.0,66034.73583351058,266865000.11953446
2003,절세계좌,2007-04-30,4000000.0,80657.91168921784,274657875.0623585
2003,절세계좌,2007-05-31,4000000.0,39192.308978116365,278188357.5062557
2003,절세계좌,2007-06-30,4000000.0,89392.27018974499,273985327.29406035
2003,절세계좌,2007-07-31,4000000.0,87652.80644720164,268427223.20847648
2003,절세계좌,2007-08-31,4000000.0,1173.345450571657,277729971.7249381
2003,절세계좌,2007-09-30,4000000.0,47689.50396647843,280634778.5765377
2003,절세계좌,2007-10-31,4000000.0,0.0,292975888.72469795
2003,절세계좌,2007-11-30,4000000.0,112444.08974476681,274411740.7998451
2003,절세계좌,2007-12-31,4000000.0,117060.43224381933,274535715.58689195
2003,절세계좌,2008-01-31,4000000.0,79782.76250156641,239778412.84379435
2003,절세계좌,2008-02-29,3999999.9999999995,62853.15777077785,223988009.68246517
2003,절세계좌,2008-03-31,4000000.0,84984.13627448317,235181483.09259516
2003,절세계좌,2008-04-30,4000000.0,114237.56324295877,254053871.518968
2003,절세계좌,2008-05-31,4000000.0,0.0,271414607.0799005
